,ground_truth,type,file
757,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_024.jpg
758,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_022.jpg
759,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_011.jpg
760,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_030.jpg
761,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_50.jpg
762,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_016.jpg
763,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_38.jpg
764,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_39.jpg
765,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_015.jpg
766,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_wood_005.jpg
767,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_023.jpg
768,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_37.jpg
769,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_014.jpg
770,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_009.jpg
771,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_003.jpg
772,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_028.jpg
773,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_34.jpg
774,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_51.jpg
775,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_47.jpg
776,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_36.jpg
777,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_008.jpg
778,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_012.jpg
779,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_013.jpg
780,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_42.jpg
781,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_wood_002.jpg
782,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_49.jpg
783,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_001.jpg
784,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_wood_006.jpg
785,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_45.jpg
786,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_44.jpg
787,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_020.jpg
788,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_wood_001.jpg
789,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_wood_004.jpg
790,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_025.jpg
791,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_004.jpg
792,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_007.jpg
793,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_019.jpg
794,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_35.jpg
795,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_wood_003.jpg
796,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_017.jpg
797,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_32.jpg
798,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_48.jpg
799,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_029.jpg
800,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_018.jpg
801,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_005.jpg
802,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_026.jpg
803,4,train,/home/almudenaramirez607/Final_project/dataset/train/4/d20_white_40.jpg
804,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1016.jpg
805,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0964.jpg
806,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color176.jpg
807,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color204.jpg
808,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color256.jpg
809,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0968.jpg
810,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color243.jpg
811,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color236.jpg
812,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color272.jpg
813,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color172.jpg
814,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0985.jpg
815,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color253.jpg
816,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color230.jpg
817,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color274.jpg
818,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0948.jpg
819,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1008.jpg
820,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color181.jpg
821,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color266.jpg
822,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color210.jpg
823,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color156.jpg
824,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1006.jpg
825,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color158.jpg
826,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0963.jpg
827,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0954.jpg
828,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color154.jpg
829,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1015.jpg
830,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1000.jpg
831,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color143.jpg
832,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color288.jpg
833,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color199.jpg
834,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0969.jpg
835,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color246.jpg
836,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color264.jpg
837,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0959.jpg
838,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0952.jpg
839,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color182.jpg
840,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color082.jpg
841,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0958.jpg
842,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color255.jpg
843,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color287.jpg
844,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0995.jpg
845,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color148.jpg
846,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color260.jpg
847,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0953.jpg
848,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color244.jpg
849,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color160.jpg
850,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0962.jpg
851,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color282.jpg
852,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color245.jpg
853,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0966.jpg
854,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color157.jpg
855,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color142.jpg
856,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color247.jpg
857,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color170.jpg
858,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color251.jpg
859,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color213.jpg
860,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color277.jpg
861,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1007.jpg
862,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color229.jpg
863,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1009.jpg
864,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color224.jpg
865,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color219.jpg
866,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color223.jpg
867,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color085.jpg
868,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color197.jpg
869,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0998.jpg
870,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1001.jpg
871,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color238.jpg
872,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0980.jpg
873,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color280.jpg
874,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color163.jpg
875,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color173.jpg
876,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color283.jpg
877,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color171.jpg
878,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color152.jpg
879,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color159.jpg
880,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color195.jpg
881,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0974.jpg
882,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color084.jpg
883,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0984.jpg
884,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color242.jpg
885,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color220.jpg
886,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color167.jpg
887,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color081.jpg
888,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0967.jpg
889,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color261.jpg
890,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color165.jpg
891,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color164.jpg
892,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color168.jpg
893,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color276.jpg
894,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color279.jpg
895,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0996.jpg
896,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color227.jpg
897,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0990.jpg
898,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0992.jpg
899,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0951.jpg
900,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color226.jpg
901,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color212.jpg
902,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0970.jpg
903,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0961.jpg
904,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0950.jpg
905,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color147.jpg
906,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color259.jpg
907,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color252.jpg
908,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color088.jpg
909,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color221.jpg
910,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0983.jpg
911,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color222.jpg
912,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0979.jpg
913,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color271.jpg
914,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color191.jpg
915,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color286.jpg
916,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color141.jpg
917,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color179.jpg
918,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color175.jpg
919,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0976.jpg
920,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color155.jpg
921,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0955.jpg
922,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color207.jpg
923,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color278.jpg
924,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color151.jpg
925,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0975.jpg
926,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0977.jpg
927,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1010.jpg
928,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color083.jpg
929,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color198.jpg
930,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color218.jpg
931,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color205.jpg
932,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color183.jpg
933,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color190.jpg
934,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color189.jpg
935,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color268.jpg
936,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1018.jpg
937,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color263.jpg
938,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color267.jpg
939,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1003.jpg
940,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color202.jpg
941,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color149.jpg
942,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color186.jpg
943,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0982.jpg
944,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color188.jpg
945,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color208.jpg
946,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color146.jpg
947,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color211.jpg
948,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0988.jpg
949,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1002.jpg
950,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color262.jpg
951,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color258.jpg
952,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color166.jpg
953,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color090.jpg
954,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color180.jpg
955,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color150.jpg
956,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color089.jpg
957,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0991.jpg
958,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color192.jpg
959,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color237.jpg
960,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color216.jpg
961,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color178.jpg
962,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color206.jpg
963,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1017.jpg
964,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color240.jpg
965,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color162.jpg
966,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color235.jpg
967,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color194.jpg
968,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color231.jpg
969,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color200.jpg
970,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0978.jpg
971,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0986.jpg
972,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color250.jpg
973,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color203.jpg
974,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color086.jpg
975,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0956.jpg
976,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color232.jpg
977,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color184.jpg
978,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color284.jpg
979,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color214.jpg
980,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0972.jpg
981,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0994.jpg
982,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0999.jpg
983,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color269.jpg
984,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1012.jpg
985,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color239.jpg
986,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color080.jpg
987,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0993.jpg
988,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color144.jpg
989,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1004.jpg
990,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1011.jpg
991,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color285.jpg
992,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color174.jpg
993,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color234.jpg
994,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color196.jpg
995,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color275.jpg
996,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0960.jpg
997,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0971.jpg
998,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color254.jpg
999,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color215.jpg
1000,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color228.jpg
1001,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood1014.jpg
1002,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_wood0987.jpg
1003,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color248.jpg
1004,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color187.jpg
1005,7,train,/home/almudenaramirez607/Final_project/dataset/train/7/d20_color270.jpg
1006,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color747.jpg
1007,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0847.jpg
1008,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color623.jpg
1009,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color608.jpg
1010,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_749.jpg
1011,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color615.jpg
1012,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0726.jpg
1013,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_740.jpg
1014,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0742.jpg
1015,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color751.jpg
1016,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0597.jpg
1017,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color606.jpg
1018,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0782.jpg
1019,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color726.jpg
1020,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0583.jpg
1021,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0810.jpg
1022,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0692.jpg
1023,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color614.jpg
1024,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0822.jpg
1025,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_710.jpg
1026,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0746.jpg
1027,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0671.jpg
1028,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0741.jpg
1029,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color630.jpg
1030,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color716.jpg
1031,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0732.jpg
1032,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color755.jpg
1033,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color603.jpg
1034,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_691.jpg
1035,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color642.jpg
1036,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color782.jpg
1037,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_655.jpg
1038,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color701.jpg
1039,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_775.jpg
1040,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0631.jpg
1041,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0796.jpg
1042,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color653.jpg
1043,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0683.jpg
1044,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0807.jpg
1045,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color731.jpg
1046,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color671.jpg
1047,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0748.jpg
1048,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0723.jpg
1049,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0832.jpg
1050,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_682.jpg
1051,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color762.jpg
1052,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0596.jpg
1053,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color743.jpg
1054,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color599.jpg
1055,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color643.jpg
1056,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color695.jpg
1057,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color736.jpg
1058,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color605.jpg
1059,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color709.jpg
1060,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0711.jpg
1061,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0628.jpg
1062,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0735.jpg
1063,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_660.jpg
1064,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0808.jpg
1065,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color678.jpg
1066,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0676.jpg
1067,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color767.jpg
1068,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_732.jpg
1069,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color732.jpg
1070,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color749.jpg
1071,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0663.jpg
1072,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_673.jpg
1073,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0736.jpg
1074,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color679.jpg
1075,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color596.jpg
1076,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0806.jpg
1077,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_725.jpg
1078,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color620.jpg
1079,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color752.jpg
1080,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_759.jpg
1081,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color768.jpg
1082,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_color674.jpg
1083,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0651.jpg
1084,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0755.jpg
1085,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_top_706.jpg
1086,15,train,/home/almudenaramirez607/Final_project/dataset/train/15/d20_off-angle_0818.jpg
